price,date,hour
434.52,10-11-2018,07
439.46,10-11-2018,08
444.81,10-11-2018,09
449.54,10-11-2018,10
450.16,10-11-2018,11
450.06,10-11-2018,12
441.11,10-11-2018,13
452.63,10-11-2018,14
457.78,10-11-2018,15
464.67,10-11-2018,16
472.18,10-11-2018,17
466.32,10-11-2018,18
456.33,10-11-2018,19
441.72,10-11-2018,20
424.03,10-11-2018,21
423.82,10-11-2018,22
407.25,10-11-2018,23
412.53,11-11-2018,00
394.33,11-11-2018,01
390.01,11-11-2018,02
368.52,11-11-2018,03
358.75,11-11-2018,04
359.67,11-11-2018,05
369.44,11-11-2018,06
390.52,11-11-2018,07
411.81,11-11-2018,08
424.25,11-11-2018,09
432.68,11-11-2018,10
434.43,11-11-2018,11
423.01,11-11-2018,12
414.99,11-11-2018,13
420.03,11-11-2018,14
435.76,11-11-2018,15
460.13,11-11-2018,16
469.18,11-11-2018,17
463.94,11-11-2018,18
450.88,11-11-2018,19
442.55,11-11-2018,20
428.15,11-11-2018,21
428.57,11-11-2018,22
396.69,11-11-2018,23
371.19,12-11-2018,00
388.67,12-11-2018,01
393.4,12-11-2018,02
403.07,12-11-2018,03
401.52,12-11-2018,04
442.86,12-11-2018,05
477.2,12-11-2018,06
493.45,12-11-2018,07
499.41,12-11-2018,08
534.47,12-11-2018,09
534.17,12-11-2018,10
534.47,12-11-2018,11
542.6,12-11-2018,12
542.6,12-11-2018,13
539.72,12-11-2018,14
538.59,12-11-2018,15
546.4,12-11-2018,16
547.74,12-11-2018,17
545.06,12-11-2018,18
534.89,12-11-2018,19
477.92,12-11-2018,20
470.72,12-11-2018,21
454.99,12-11-2018,22
429.9,12-11-2018,23
440.58,13-11-2018,00
438.01,13-11-2018,01
436.78,13-11-2018,02
436.58,13-11-2018,03
441.2,13-11-2018,04
462.27,13-11-2018,05
524.24,13-11-2018,06
598.65,13-11-2018,07
609.54,13-11-2018,08
616.94,13-11-2018,09
612.52,13-11-2018,10
546.03,13-11-2018,11
498.65,13-11-2018,12
492.38,13-11-2018,13
496.49,13-11-2018,14
513.24,13-11-2018,15
530.82,13-11-2018,16
617.45,13-11-2018,17
609.23,13-11-2018,18
558.15,13-11-2018,19
493.82,13-11-2018,20
479.84,13-11-2018,21
467.82,13-11-2018,22
448.91,13-11-2018,23
441.39,14-11-2018,00
441.28,14-11-2018,01
441.49,14-11-2018,02
452.23,14-11-2018,03
459.8,14-11-2018,04
480.57,14-11-2018,05
546.26,14-11-2018,06
641.82,14-11-2018,07
644.58,14-11-2018,08
669.34,14-11-2018,09
670.47,14-11-2018,10
659.42,14-11-2018,11
636.71,14-11-2018,12
652.26,14-11-2018,13
658.09,14-11-2018,14
700.04,14-11-2018,15
738.71,14-11-2018,16
833.56,14-11-2018,17
780.56,14-11-2018,18
747.92,14-11-2018,19
641.72,14-11-2018,20
493.16,14-11-2018,21
477.71,14-11-2018,22
462.26,14-11-2018,23
459.81,15-11-2018,00
452.72,15-11-2018,01
449.64,15-11-2018,02
447.07,15-11-2018,03
458.88,15-11-2018,04
474.39,15-11-2018,05
573.32,15-11-2018,06
733.57,15-11-2018,07
746.41,15-11-2018,08
752.68,15-11-2018,09
717.86,15-11-2018,10
685.81,15-11-2018,11
690.22,15-11-2018,12
676.87,15-11-2018,13
686.11,15-11-2018,14
732.96,15-11-2018,15
746.72,15-11-2018,16
818.73,15-11-2018,17
732.85,15-11-2018,18
648.0,15-11-2018,19
595.92,15-11-2018,20
484.97,15-11-2018,21
472.75,15-11-2018,22
462.17,15-11-2018,23
460.96,16-11-2018,00
456.14,16-11-2018,01
452.44,16-11-2018,02
453.88,16-11-2018,03
458.7,16-11-2018,04
477.09,16-11-2018,05
576.72,16-11-2018,06
667.0,16-11-2018,07
719.59,16-11-2018,08
689.29,16-11-2018,09
693.4,16-11-2018,10
636.49,16-11-2018,11
603.32,16-11-2018,12
635.06,16-11-2018,13
670.18,16-11-2018,14
678.4,16-11-2018,15
701.41,16-11-2018,16
695.96,16-11-2018,17
599.93,16-11-2018,18
521.56,16-11-2018,19
473.29,16-11-2018,20
470.1,16-11-2018,21
464.56,16-11-2018,22
449.87,16-11-2018,23
448.7,17-11-2018,00
404.25,17-11-2018,01
440.08,17-11-2018,02
431.45,17-11-2018,03
440.08,17-11-2018,04
432.99,17-11-2018,05
453.94,17-11-2018,06
464.0,17-11-2018,07
473.75,17-11-2018,08
481.45,17-11-2018,09
480.63,17-11-2018,10
481.45,17-11-2018,11
476.31,17-11-2018,12
476.31,17-11-2018,13
481.34,17-11-2018,14
529.28,17-11-2018,15
612.43,17-11-2018,16
597.45,17-11-2018,17
622.29,17-11-2018,18
596.63,17-11-2018,19
529.9,17-11-2018,20
482.68,17-11-2018,21
481.65,17-11-2018,22
465.95,17-11-2018,23
475.38,18-11-2018,00
451.72,18-11-2018,01
441.84,18-11-2018,02
452.03,18-11-2018,03
455.63,18-11-2018,04
450.69,18-11-2018,05
462.01,18-11-2018,06
468.28,18-11-2018,07
477.03,18-11-2018,08
493.8,18-11-2018,09
493.49,18-11-2018,10
498.02,18-11-2018,11
503.68,18-11-2018,12
496.68,18-11-2018,13
498.02,18-11-2018,14
513.56,18-11-2018,15
524.05,18-11-2018,16
539.08,18-11-2018,17
534.04,18-11-2018,18
509.55,18-11-2018,19
483.2,18-11-2018,20
474.87,18-11-2018,21
478.16,18-11-2018,22
454.39,18-11-2018,23
431.86,19-11-2018,00
429.18,19-11-2018,01
412.93,19-11-2018,02
410.66,19-11-2018,03
427.54,19-11-2018,04
469.42,19-11-2018,05
494.73,19-11-2018,06
552.45,19-11-2018,07
552.25,19-11-2018,08
547.1,19-11-2018,09
537.95,19-11-2018,10
534.76,19-11-2018,11
529.92,19-11-2018,12
530.85,19-11-2018,13
536.71,19-11-2018,14
546.28,19-11-2018,15
551.84,19-11-2018,16
580.65,19-11-2018,17
546.49,19-11-2018,18
526.63,19-11-2018,19
489.38,19-11-2018,20
475.49,19-11-2018,21
459.33,19-11-2018,22
417.76,19-11-2018,23
401.8,20-11-2018,00
380.33,20-11-2018,01
388.75,20-11-2018,02
380.84,20-11-2018,03
412.49,20-11-2018,04
452.47,20-11-2018,05
478.67,20-11-2018,06
518.95,20-11-2018,07
530.87,20-11-2018,08
511.55,20-11-2018,09
502.92,20-11-2018,10
501.28,20-11-2018,11
497.78,20-11-2018,12
504.05,20-11-2018,13
514.95,20-11-2018,14
529.13,20-11-2018,15
543.41,20-11-2018,16
603.01,20-11-2018,17
530.46,20-11-2018,18
520.29,20-11-2018,19
508.27,20-11-2018,20
502.1,20-11-2018,21
484.22,20-11-2018,22
458.84,20-11-2018,23
459.11,21-11-2018,00
441.68,21-11-2018,01
437.56,21-11-2018,02
434.88,21-11-2018,03
445.71,21-11-2018,04
470.66,21-11-2018,05
510.68,21-11-2018,06
576.88,21-11-2018,07
593.79,21-11-2018,08
545.53,21-11-2018,09
561.1,21-11-2018,10
586.27,21-11-2018,11
586.37,21-11-2018,12
599.47,21-11-2018,13
662.06,21-11-2018,14
670.31,21-11-2018,15
704.45,21-11-2018,16
714.04,21-11-2018,17
674.75,21-11-2018,18
615.55,21-11-2018,19
602.87,21-11-2018,20
519.85,21-11-2018,21
507.38,21-11-2018,22
490.98,21-11-2018,23
486.86,22-11-2018,00
481.7,22-11-2018,01
478.81,22-11-2018,02
480.46,22-11-2018,03
489.13,22-11-2018,04
510.71,22-11-2018,05
632.56,22-11-2018,06
835.77,22-11-2018,07
826.37,22-11-2018,08
880.79,22-11-2018,09
846.61,22-11-2018,10
936.55,22-11-2018,11
915.8,22-11-2018,12
958.96,22-11-2018,13
962.78,22-11-2018,14
974.45,22-11-2018,15
1063.56,22-11-2018,16
1324.39,22-11-2018,17
1135.22,22-11-2018,18
868.19,22-11-2018,19
807.27,22-11-2018,20
624.3,22-11-2018,21
542.83,22-11-2018,22
511.75,22-11-2018,23
512.98,23-11-2018,00
506.69,23-11-2018,01
500.61,23-11-2018,02
502.05,23-11-2018,03
508.86,23-11-2018,04
522.68,23-11-2018,05
735.08,23-11-2018,06
979.96,23-11-2018,07
1067.23,23-11-2018,08
1010.91,23-11-2018,09
978.31,23-11-2018,10
1020.5,23-11-2018,11
1013.8,23-11-2018,12
978.93,23-11-2018,13
965.52,23-11-2018,14
950.77,23-11-2018,15
1001.52,23-11-2018,16
1099.42,23-11-2018,17
966.76,23-11-2018,18
867.01,23-11-2018,19
760.76,23-11-2018,20
596.02,23-11-2018,21
549.3,23-11-2018,22
489.98,23-11-2018,23
499.36,24-11-2018,00
494.0,24-11-2018,01
480.29,24-11-2018,02
484.93,24-11-2018,03
489.98,24-11-2018,04
494.1,24-11-2018,05
495.85,24-11-2018,06
536.56,24-11-2018,07
635.38,24-11-2018,08
726.16,24-11-2018,09
739.14,24-11-2018,10
735.84,24-11-2018,11
734.3,24-11-2018,12
673.09,24-11-2018,13
649.39,24-11-2018,14
654.13,24-11-2018,15
701.84,24-11-2018,16
767.69,24-11-2018,17
712.04,24-11-2018,18
722.04,24-11-2018,19
623.22,24-11-2018,20
537.79,24-11-2018,21
507.08,24-11-2018,22
495.85,24-11-2018,23
498.72,25-11-2018,00
493.26,25-11-2018,01
486.37,25-11-2018,02
483.07,25-11-2018,03
479.57,25-11-2018,04
483.17,25-11-2018,05
493.37,25-11-2018,06
493.99,25-11-2018,07
507.37,25-11-2018,08
554.74,25-11-2018,09
565.97,25-11-2018,10
586.46,25-11-2018,11
532.29,25-11-2018,12
513.55,25-11-2018,13
566.58,25-11-2018,14
518.49,25-11-2018,15
617.77,25-11-2018,16
679.96,25-11-2018,17
657.72,25-11-2018,18
532.19,25-11-2018,19
527.14,25-11-2018,20
511.9,25-11-2018,21
508.81,25-11-2018,22
493.06,25-11-2018,23
497.07,26-11-2018,00
492.75,26-11-2018,01
478.02,26-11-2018,02
464.12,26-11-2018,03
464.22,26-11-2018,04
502.53,26-11-2018,05
583.47,26-11-2018,06
816.31,26-11-2018,07
855.54,26-11-2018,08
833.61,26-11-2018,09
806.63,26-11-2018,10
874.28,26-11-2018,11
873.77,26-11-2018,12
928.86,26-11-2018,13
952.24,26-11-2018,14
978.29,26-11-2018,15
1029.99,26-11-2018,16
1081.47,26-11-2018,17
968.51,26-11-2018,18
769.86,26-11-2018,19
638.98,26-11-2018,20
545.47,26-11-2018,21
521.48,26-11-2018,22
505.21,26-11-2018,23
503.82,27-11-2018,00
496.11,27-11-2018,01
493.95,27-11-2018,02
498.07,27-11-2018,03
507.01,27-11-2018,04
527.78,27-11-2018,05
721.45,27-11-2018,06
956.35,27-11-2018,07
1028.0,27-11-2018,08
1017.72,27-11-2018,09
959.84,27-11-2018,10
976.6,27-11-2018,11
914.71,27-11-2018,12
906.8,27-11-2018,13
883.98,27-11-2018,14
893.74,27-11-2018,15
918.42,27-11-2018,16
1010.22,27-11-2018,17
950.18,27-11-2018,18
850.77,27-11-2018,19
703.97,27-11-2018,20
585.75,27-11-2018,21
546.07,27-11-2018,22
508.76,27-11-2018,23
503.64,28-11-2018,00
489.24,28-11-2018,01
483.48,28-11-2018,02
475.98,28-11-2018,03
480.6,28-11-2018,04
503.44,28-11-2018,05
573.68,28-11-2018,06
696.89,28-11-2018,07
719.93,28-11-2018,08
671.49,28-11-2018,09
567.92,28-11-2018,10
537.48,28-11-2018,11
530.79,28-11-2018,12
530.79,28-11-2018,13
534.08,28-11-2018,14
574.71,28-11-2018,15
609.57,28-11-2018,16
624.9,28-11-2018,17
518.25,28-11-2018,18
506.11,28-11-2018,19
491.51,28-11-2018,20
475.26,28-11-2018,21
461.89,28-11-2018,22
400.18,28-11-2018,23
